AppName,GroupId,GroupName,GroupCreated,GroupAdminUrl,IsTeam,TeamArchived,OwnerCount,MemberCount,LMSIssuerName,LTIContextId,CourseName,SiteId,SiteWebUrl,SiteStorageQuota,SiteStorageUsage,SiteArchiveStatus,DriveCount,DriveId,DriveName,DriveSize,ItemCount,ItemName,ItemPath,ItemType,ItemSize,ItemCreated,ItemModified,ItemWebUrl
M365LTI,051f3596-6781-43ad-a608-ca651f8bcde6,4th Grade: Section 1,6/15/2025 16:21,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/051f3596-6781-43ad-a608-ca651f8bcde6,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,3b0a7855-c5ee-46e8-9f58-f4efd2f5f67c,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/8CE29977B4,2.74878E+13,1734793,None,2,b!VXgKO-7F6EafWPTv0vX2fLr0NyYx2ztHufM4losOGfRQAYyXKGBASKgz5eEFoO8l,OneDriveLTIFiles,,,Book-fae66f1be4804807ad4c63ceebdb83cc.xlsx,Shared Items/Book-fae66f1be4804807ad4c63ceebdb83cc.xlsx,File,32794,8/31/2025 13:58,8/31/2025 13:58,https://contososdorg.sharepoint.com/sites/8CE29977B4/_layouts/15/Doc.aspx?sourcedoc=%7B5B167949-952C-46BD-839A-AC931BE3CA60%7D&file=Book-fae66f1be4804807ad4c63ceebdb83cc.xlsx&action=default&mobileredirect=true
M365LTI,051f3596-6781-43ad-a608-ca651f8bcde6,4th Grade: Section 1,6/15/2025 16:21,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/051f3596-6781-43ad-a608-ca651f8bcde6,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,3b0a7855-c5ee-46e8-9f58-f4efd2f5f67c,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/8CE29977B4,2.74878E+13,1734793,None,2,b!VXgKO-7F6EafWPTv0vX2fLr0NyYx2ztHufM4losOGfRQAYyXKGBASKgz5eEFoO8l,OneDriveLTIFiles,,,test.pptx,Shared Items/test.pptx,File,36767,8/31/2025 13:33,8/31/2025 13:33,https://contososdorg.sharepoint.com/sites/8CE29977B4/_layouts/15/Doc.aspx?sourcedoc=%7BFA26A7C6-F167-4B06-BD57-DF856A2E5E16%7D&file=test.pptx&action=edit&mobileredirect=true
M365LTI,051f3596-6781-43ad-a608-ca651f8bcde6,4th Grade: Section 1,6/15/2025 16:21,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/051f3596-6781-43ad-a608-ca651f8bcde6,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,3b0a7855-c5ee-46e8-9f58-f4efd2f5f67c,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/8CE29977B4,2.74878E+13,1734793,None,2,b!VXgKO-7F6EafWPTv0vX2fLr0NyYx2ztHufM4losOGfRQAYyXKGBASKgz5eEFoO8l,OneDriveLTIFiles,209671,12,,,,,,,
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bijBYV-5vMhQ40izTUuQCKG,Documents,0,0,,,,,,,
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Cloud Assignment Templates,Cloud Assignment Templates,Folder,0,7/3/2025 5:57,7/3/2025 5:57,https://contososdorg.sharepoint.com/sites/62C492311D/OneDriveLTIFiles/Cloud%20Assignment%20Templates
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Collaboration Items,Collaboration Items,Folder,0,7/3/2025 5:57,7/3/2025 5:57,https://contososdorg.sharepoint.com/sites/62C492311D/OneDriveLTIFiles/Collaboration%20Items
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Shared Items,Shared Items,Folder,5499958,7/3/2025 5:57,7/3/2025 5:57,https://contososdorg.sharepoint.com/sites/62C492311D/OneDriveLTIFiles/Shared%20Items
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Student Work,Student Work,Folder,0,7/3/2025 5:57,7/3/2025 5:57,https://contososdorg.sharepoint.com/sites/62C492311D/OneDriveLTIFiles/Student%20Work
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Unpublished Files,Unpublished Files,Folder,0,7/3/2025 5:57,7/3/2025 5:57,https://contososdorg.sharepoint.com/sites/62C492311D/OneDriveLTIFiles/Unpublished%20Files
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,,,Prime numbers in Crypto.pptx,Shared Items/Prime numbers in Crypto.pptx,File,5499958,8/14/2025 17:37,8/14/2025 17:37,https://contososdorg.sharepoint.com/sites/62C492311D/_layouts/15/Doc.aspx?sourcedoc=%7B977B4C3F-538E-4560-A1A0-C7C9E22C24EF%7D&file=Prime%20numbers%20in%20Crypto.pptx&action=edit&mobileredirect=true
M365LTI,08e7bebe-db3a-4e43-8aab-fd977dea407b,Aviad-s Course- 1,7/3/2025 5:57,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/08e7bebe-db3a-4e43-8aab-fd977dea407b,FALSE,N/A,1,5,https://schoology.schoology.com,7876456741,Aviad's Course: 1,"contososdorg.sharepoint.com,0cb173cb-c6d7-4b95-ada4-9e4073187fed,255ce3ed-acdb-4bf5-b8df-eab4aafee9b8",https://contososdorg.sharepoint.com/sites/62C492311D,2.74878E+13,7013710,None,2,b!y3OxDNfGlUutpJ5Acxh_7e3jXCXbrPVLuN_qtKr-6bis2jgQzpPQQJaE0rtNUhWf,OneDriveLTIFiles,5499958,6,,,,,,,
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfS65Hv4rqWyS72USbbMLZIr,Documents,0,0,,,,,,,
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,Cloud Assignment Templates,Cloud Assignment Templates,Folder,0,6/19/2025 15:52,6/19/2025 15:52,https://contososdorg.sharepoint.com/sites/FB2720E193/OneDriveLTIFiles/Cloud%20Assignment%20Templates
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,Collaboration Items,Collaboration Items,Folder,0,6/19/2025 15:52,6/19/2025 15:52,https://contososdorg.sharepoint.com/sites/FB2720E193/OneDriveLTIFiles/Collaboration%20Items
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,Shared Items,Shared Items,Folder,21821,6/19/2025 15:52,6/19/2025 15:52,https://contososdorg.sharepoint.com/sites/FB2720E193/OneDriveLTIFiles/Shared%20Items
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,Student Work,Student Work,Folder,0,6/19/2025 15:52,6/19/2025 15:52,https://contososdorg.sharepoint.com/sites/FB2720E193/OneDriveLTIFiles/Student%20Work
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,Unpublished Files,Unpublished Files,Folder,0,6/19/2025 15:52,6/19/2025 15:52,https://contososdorg.sharepoint.com/sites/FB2720E193/OneDriveLTIFiles/Unpublished%20Files
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,,,A Brief Introduction to Chess.docx,Shared Items/A Brief Introduction to Chess.docx,File,21821,8/14/2025 12:57,8/14/2025 12:57,https://contososdorg.sharepoint.com/sites/FB2720E193/_layouts/15/Doc.aspx?sourcedoc=%7BCDEE8ED0-916E-4313-926F-4E11E06182AB%7D&file=A%20Brief%20Introduction%20to%20Chess.docx&action=default&mobileredirect=true
M365LTI,0921c6cf-42f9-4025-a639-6544e7da4989,English 302 - Honors English- Section 2,6/19/2025 15:52,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0921c6cf-42f9-4025-a639-6544e7da4989,TRUE,FALSE,2,3,https://schoology.schoology.com,7302880851,English 302 - Honors English: Section 2,"contososdorg.sharepoint.com,38ee0fd3-1ad0-4a5d-8b16-3f219f702707,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/FB2720E193,2.74878E+13,1474142,None,2,b!0w_uONAaXUqLFj8hn3AnB7r0NyYx2ztHufM4losOGfQFRWhUSkyqRpqPkze_N55R,OneDriveLTIFiles,21821,6,,,,,,,
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfS65Hv4rqWyS72USbbMLZIr,Documents,0,0,,,,,,,
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Cloud Assignment Templates,Cloud Assignment Templates,Folder,18125,6/12/2025 10:28,6/12/2025 10:28,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Cloud%20Assignment%20Templates
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Collaboration Items,Collaboration Items,Folder,0,6/12/2025 10:28,6/12/2025 10:28,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Collaboration%20Items
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Shared Items,Shared Items,Folder,41338,6/12/2025 10:28,6/12/2025 10:28,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Shared%20Items
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Student Work,Student Work,Folder,0,6/12/2025 10:28,6/12/2025 10:28,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Student%20Work
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Unpublished Files,Unpublished Files,Folder,0,6/12/2025 10:28,6/12/2025 10:28,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Unpublished%20Files
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Document.docx,Cloud Assignment Templates/Document.docx,File,18125,6/12/2025 10:30,6/12/2025 10:30,https://contososdorg.sharepoint.com/sites/934AFE8F99/_layouts/15/Doc.aspx?sourcedoc=%7BF02C4795-32B8-4C14-B40D-1CAD8028346A%7D&file=Document.docx&action=default&mobileredirect=true
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,A Brief Introduction to Chess.docx,Shared Items/A Brief Introduction to Chess.docx,File,21824,8/5/2025 18:30,8/5/2025 18:30,https://contososdorg.sharepoint.com/sites/934AFE8F99/_layouts/15/Doc.aspx?sourcedoc=%7BB91D44D3-146C-4C56-AF31-3804BE1E9F22%7D&file=A%20Brief%20Introduction%20to%20Chess.docx&action=default&mobileredirect=true
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,GPS.docx,Shared Items/GPS.docx,File,19514,6/12/2025 10:32,6/12/2025 10:32,https://contososdorg.sharepoint.com/sites/934AFE8F99/_layouts/15/Doc.aspx?sourcedoc=%7BCAB16499-A2D9-4F15-8D4F-BB5607C7D947%7D&file=GPS.docx&action=default&mobileredirect=true
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Student Susanna Snow 13195348039d4a966f303336396613579bdef0ad1,Student Work/Student Susanna Snow 13195348039d4a966f303336396613579bdef0ad1,Folder,0,9/3/2025 17:09,9/3/2025 17:09,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Student%20Work/Student%20Susanna%20Snow%2013195348039d4a966f303336396613579bdef0ad1
M365LTI,0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,4th Grade: Section 1,6/12/2025 10:28,https://admin.cloud.microsoft/?#/groups/:/TeamDetails/0ebaceab-b7b7-40b2-8f39-84b1b1e695e3,TRUE,FALSE,1,9,https://schoology.schoology.com,7341037762,4th Grade: Section 1,"contososdorg.sharepoint.com,fe3c3154-815a-4323-ad6b-11ab7072ed6a,2637f4ba-db31-473b-b9f3-38968b0e19f4",https://contososdorg.sharepoint.com/sites/934AFE8F99,2.74878E+13,1517259,None,2,b!VDE8_lqBI0OtaxGrcHLtarr0NyYx2ztHufM4losOGfRYlUUNt0LzRLYeV5z6ERIe,OneDriveLTIFiles,,,Submitted files,Student Work/Student Susanna Snow 13195348039d4a966f303336396613579bdef0ad1/Submitted files,Folder,0,9/3/2025 17:09,9/3/2025 17:09,https://contososdorg.sharepoint.com/sites/934AFE8F99/OneDriveLTIFiles/Student%20Work/Student%20Susanna%20Snow%2013195348039d4a966f303336396613579bdef0ad1/Submitted%20files
